,image_id,healthy,multiple_diseases,rust,scab
1271,Test_1271,0.045081567,0.12719244,0.0020286695,0.82569736
1272,Test_1272,0.0009877918,0.0455852,0.9532626,0.00016438666
1273,Test_1273,0.9197013,0.055814944,0.00014669492,0.024337072
1274,Test_1274,0.9023755,0.06625953,0.00027179872,0.03109315
1275,Test_1275,0.0005001381,0.17828539,0.82015216,0.0010622705
1276,Test_1276,0.9001672,0.06881851,0.00023887966,0.030775346
1277,Test_1277,0.000570506,0.11871795,0.88059825,0.00011330139
1278,Test_1278,0.904166,0.07456169,0.0003140968,0.02095826
1279,Test_1279,0.002528999,0.10780671,0.0006989259,0.88896537
1280,Test_1280,0.00214011,0.07406383,0.9234925,0.00030347018
1281,Test_1281,0.001228197,0.09489281,0.90218496,0.0016939731
1282,Test_1282,0.9054803,0.06146893,0.00018210789,0.03286867
1283,Test_1283,0.006192302,0.2612238,0.73066103,0.0019228599
1284,Test_1284,0.38370073,0.33707595,0.024904957,0.25431836
1285,Test_1285,0.24958447,0.653518,0.07563325,0.021264156
1286,Test_1286,0.88758504,0.07609193,0.00014850208,0.03617453
1287,Test_1287,0.9078059,0.061592255,0.00014400916,0.030457834
1288,Test_1288,0.9156093,0.06302357,0.0002966746,0.021070464
1289,Test_1289,0.24452655,0.19816093,0.004149786,0.5531627
1290,Test_1290,0.024412213,0.68066853,0.008152496,0.28676674
1291,Test_1291,0.0035606755,0.0899887,0.0007743936,0.9056761
1292,Test_1292,0.018307248,0.46178135,0.51533157,0.004579816
1293,Test_1293,0.0121422,0.41632393,0.56872225,0.002811636
1294,Test_1294,0.014603594,0.10323232,0.0010206758,0.88114345
1295,Test_1295,0.0029742867,0.42364207,0.5721377,0.001245889
1296,Test_1296,0.9040392,0.059689436,0.00011836274,0.036153033
1297,Test_1297,0.0029237098,0.09350214,0.0006835726,0.90289056
1298,Test_1298,0.0011913313,0.10131136,0.89718086,0.00031648116
1299,Test_1299,0.0022764653,0.30403742,0.6912272,0.0024589107
1300,Test_1300,5.1133393e-05,0.03992499,0.9599552,6.868208e-05
1301,Test_1301,0.00432167,0.33183423,0.66215867,0.0016854234
1302,Test_1302,0.653085,0.16485259,0.001500136,0.1805623
1303,Test_1303,0.00060277217,0.009428489,0.989869,9.9750876e-05
1304,Test_1304,4.3154617e-07,4.46943e-06,0.9999553,3.9833663e-05
1305,Test_1305,0.33586085,0.61176413,0.023607058,0.02876795
1306,Test_1306,0.008131824,0.064554736,0.00041012885,0.92690325
1307,Test_1307,0.000100915044,2.4784295e-05,0.9998727,1.5762414e-06
1308,Test_1308,0.13640882,0.14259808,0.002992623,0.7180005
1309,Test_1309,0.84595513,0.13132924,0.0022114816,0.020504082
1310,Test_1310,0.0056793476,0.083750345,0.00063363137,0.90993667
1311,Test_1311,0.88590276,0.06734683,0.00019669798,0.046553727
1312,Test_1312,0.90646535,0.067058146,0.00041643472,0.026060088
1313,Test_1313,0.011771091,0.3443017,0.6410632,0.0028640304
1314,Test_1314,0.10389443,0.5070068,0.37042335,0.01867549
1315,Test_1315,0.89050484,0.06481573,0.00013457907,0.04454488
1316,Test_1316,0.91673535,0.07002793,0.00025011826,0.01298663
1317,Test_1317,0.009841994,0.48046774,0.0038013665,0.5058889
1318,Test_1318,0.8863663,0.07769119,0.00044223128,0.035500206
1319,Test_1319,0.00064505124,0.010981799,0.98832816,4.503804e-05
1320,Test_1320,0.12174797,0.34983933,0.005820218,0.5225924
1321,Test_1321,0.0016808754,0.0997292,0.89440256,0.004187295
1322,Test_1322,0.9075254,0.05898089,0.00014653947,0.03334713
1323,Test_1323,0.0014589814,0.11069359,0.8860609,0.001786616
1324,Test_1324,0.91773,0.06274037,0.0003188454,0.01921077
1325,Test_1325,0.004548634,0.13122052,0.00095634314,0.8632746
1326,Test_1326,0.016943293,0.10860181,0.0010421374,0.8734127
1327,Test_1327,0.004593073,0.32359627,0.6702911,0.0015194402
1328,Test_1328,0.03567226,0.63169867,0.32367718,0.008951837
1329,Test_1329,3.4378358e-05,0.00080503226,0.9989071,0.0002535712
1330,Test_1330,0.8017228,0.13656366,0.001536606,0.060176853
1331,Test_1331,0.002458322,0.0081192395,0.989066,0.0003564551
1332,Test_1332,0.0046721203,0.086320266,0.0006097081,0.9083979
1333,Test_1333,0.021094132,0.92180914,0.044247147,0.012849551
1334,Test_1334,0.08070808,0.13800265,0.0023568862,0.7789324
1335,Test_1335,0.00015648638,0.01328034,0.98653436,2.8776227e-05
1336,Test_1336,0.0006397725,0.0009432044,0.9983896,2.7532826e-05
1337,Test_1337,0.11762323,0.7998028,0.056544382,0.026029631
1338,Test_1338,4.9060287e-05,7.829473e-06,0.99994266,4.3214982e-07
1339,Test_1339,0.8966501,0.07711784,0.0007641568,0.025467923
1340,Test_1340,0.020951813,0.10367988,0.0011493007,0.874219
1341,Test_1341,1.6275517e-05,0.0015493726,0.9984255,8.974317e-06
1342,Test_1342,0.0047593047,0.3756063,0.61773515,0.001899278
1343,Test_1343,0.10242442,0.5268691,0.008846821,0.36185965
1344,Test_1344,0.007165086,0.19726303,0.79415107,0.0014208257
1345,Test_1345,0.04099415,0.5512117,0.39788508,0.009909064
1346,Test_1346,0.90922856,0.06291939,0.00022393302,0.027628116
1347,Test_1347,0.07852371,0.12516166,0.0028825435,0.79343206
1348,Test_1348,0.018084519,0.5539111,0.42299354,0.00501086
1349,Test_1349,0.0015876598,0.2538627,0.74410313,0.000446448
1350,Test_1350,0.91284704,0.059744157,0.00015045796,0.027258335
1351,Test_1351,0.0028036993,0.26841527,0.72779876,0.000982203
1352,Test_1352,0.0017769212,0.33330658,0.66426665,0.00064977095
1353,Test_1353,0.8362952,0.14288867,0.0023108,0.018505352
1354,Test_1354,0.9045875,0.06760067,0.00023714399,0.027574744
1355,Test_1355,0.9073778,0.0589638,0.00015847586,0.033499923
1356,Test_1356,0.009345874,0.18153557,0.0013365017,0.80778205
1357,Test_1357,0.00021794799,0.0012009682,0.99856794,1.3125168e-05
1358,Test_1358,0.0038940497,0.12082092,0.0008659366,0.87441915
1359,Test_1359,0.90975606,0.06412157,0.00017167872,0.025950706
1360,Test_1360,0.02423183,0.4118815,0.5581973,0.005689297
1361,Test_1361,0.0020089347,0.10678231,0.89089596,0.00031273108
1362,Test_1362,3.955078e-05,3.218318e-05,0.9999275,6.565098e-07
1363,Test_1363,0.00015384145,0.0059787016,0.99341834,0.00044915715
1364,Test_1364,0.0035851176,0.43658173,0.55828035,0.0015528217
1365,Test_1365,0.9044571,0.061908796,0.00030748235,0.03332661
1366,Test_1366,0.76697654,0.10561404,0.0014689431,0.1259405
1367,Test_1367,0.0029785319,0.12841582,0.8681372,0.0004684796
1368,Test_1368,0.00016536939,0.0015171785,0.99830866,8.825804e-06
1369,Test_1369,0.9123026,0.06134159,0.00018960255,0.026166191
1370,Test_1370,0.00897982,0.329749,0.658702,0.0025691914
1371,Test_1371,0.89337796,0.06999075,0.00033481885,0.03629645
1372,Test_1372,0.9197915,0.06876188,0.00022028504,0.011226393
1373,Test_1373,0.036455914,0.13985652,0.0016412258,0.82204634
1374,Test_1374,0.00066242233,0.038397476,0.95668924,0.0042508207
1375,Test_1375,0.02978113,0.47882926,0.48384565,0.007543987
1376,Test_1376,0.9107376,0.067173116,0.00023960206,0.021849709
1377,Test_1377,0.010095915,0.4460111,0.5410965,0.0027965072
1378,Test_1378,0.11399328,0.6218668,0.25077617,0.013363714
1379,Test_1379,0.00015544944,0.0017698503,0.99726176,0.00081295986
1380,Test_1380,0.4678958,0.43708643,0.06291021,0.03210755
1381,Test_1381,0.9028584,0.07154113,0.00081513874,0.024785252
1382,Test_1382,0.00022475349,0.14819753,0.85146934,0.000108425695
1383,Test_1383,0.0014838416,0.09483624,0.0006119808,0.90306795
1384,Test_1384,0.007617251,0.103379264,0.00080472924,0.88819885
1385,Test_1385,0.19112599,0.37656015,0.005499412,0.42681456
1386,Test_1386,0.0030841029,0.29876614,0.69706285,0.0010869349
1387,Test_1387,0.8485328,0.07927378,0.0007070327,0.071486354
1388,Test_1388,0.00025350496,0.00022241668,0.99951506,9.089787e-06
1389,Test_1389,0.059247803,0.43738812,0.49247953,0.010884554
1390,Test_1390,0.048492726,0.4968748,0.44680944,0.007823109
1391,Test_1391,0.0004563605,0.15306707,0.84632796,0.00014865334
1392,Test_1392,0.0019806605,0.15758,0.8393122,0.0011271512
1393,Test_1393,0.015944429,0.81602705,0.15983354,0.008194932
1394,Test_1394,0.01453654,0.09491487,0.0014085489,0.88914007
1395,Test_1395,0.002907473,0.4012809,0.5947285,0.0010830908
1396,Test_1396,0.015000457,0.44349173,0.53800654,0.003501189
1397,Test_1397,5.4159616e-05,0.017605683,0.97842103,0.0039191516
1398,Test_1398,0.0032060558,0.5085173,0.48718393,0.0010926803
1399,Test_1399,0.00011152492,0.26603,0.73356533,0.00029310613
1400,Test_1400,0.0046391636,0.05218682,0.0003475174,0.94282645
1401,Test_1401,0.0016555636,0.07413273,0.00047587647,0.92373574
1402,Test_1402,0.9165025,0.05920681,0.00016571423,0.024124974
1403,Test_1403,0.0036469167,0.15398693,0.8418221,0.0005441178
1404,Test_1404,0.0013101063,0.013621273,0.98492426,0.00014424733
1405,Test_1405,0.00032066068,0.1643322,0.8351787,0.00016850489
1406,Test_1406,0.0027592126,0.18633686,0.81039214,0.0005118183
1407,Test_1407,0.009592622,0.054252226,0.0005991502,0.93555605
1408,Test_1408,0.88945675,0.06462839,0.00019326436,0.0457216
1409,Test_1409,0.019137667,0.92904127,0.030085377,0.0217357
1410,Test_1410,0.0029693125,0.10355921,0.8928299,0.0006415715
1411,Test_1411,0.007973267,0.10630454,0.000843052,0.8848791
1412,Test_1412,0.013573979,0.1088306,0.0008628138,0.87673265
1413,Test_1413,0.008867315,0.20950164,0.0013295803,0.78030145
1414,Test_1414,0.00094409403,0.07545022,0.92346203,0.0001436218
1415,Test_1415,0.90771073,0.067642,0.00028355804,0.024363687
1416,Test_1416,0.89862794,0.06156415,0.00011126093,0.03969667
1417,Test_1417,0.31015286,0.23596741,0.0055075306,0.4483721
1418,Test_1418,0.8902799,0.065528676,0.00022613844,0.043965284
1419,Test_1419,1.21901485e-05,3.3595992e-05,0.9999541,9.021007e-08
1420,Test_1420,0.07048155,0.556168,0.3584292,0.0149212405
1421,Test_1421,0.0017497197,0.12727214,0.0007695908,0.8702085
1422,Test_1422,0.00017888134,0.053578928,0.945187,0.0010552309
1423,Test_1423,0.017232884,0.4440063,0.5345886,0.0041722595
1424,Test_1424,0.9154672,0.066978745,0.00025113873,0.017302912
1425,Test_1425,0.0019697286,0.23380408,0.76355153,0.000674615
1426,Test_1426,0.0023541364,0.2803977,0.716373,0.00087513874
1427,Test_1427,0.82001555,0.14212894,0.0044515743,0.033403978
1428,Test_1428,0.19520774,0.46754864,0.008948853,0.32829475
1429,Test_1429,0.89936495,0.060618095,0.00017804657,0.0398389
1430,Test_1430,0.9047599,0.059836462,0.00019963848,0.035203975
1431,Test_1431,0.8687002,0.06807329,0.000493492,0.062733
1432,Test_1432,0.0016921593,0.034736093,0.96337026,0.00020149925
1433,Test_1433,0.0038054655,0.2100158,0.7853419,0.0008368065
1434,Test_1434,0.011471351,0.4583854,0.5273066,0.002836606
1435,Test_1435,0.002514181,0.08887046,0.00065579324,0.9079595
1436,Test_1436,0.0024521025,0.3149058,0.68132484,0.0013172259
1437,Test_1437,0.0043718247,0.14876485,0.84590244,0.0009608737
1438,Test_1438,0.006270922,0.43963182,0.5520522,0.0020450628
1439,Test_1439,0.90190536,0.066465676,0.00022767154,0.031401314
1440,Test_1440,0.051032156,0.5867722,0.3490952,0.013100431
1441,Test_1441,0.00038010208,0.0690568,0.93049574,6.728237e-05
1442,Test_1442,0.062285386,0.46313107,0.46231788,0.012265614
1443,Test_1443,0.9280025,0.060075544,0.0001397653,0.01178226
1444,Test_1444,0.0010532925,0.4304646,0.56796795,0.0005141677
1445,Test_1445,0.7175091,0.08776068,0.00084068696,0.19388951
1446,Test_1446,0.9001205,0.060309704,0.00011913734,0.039450668
1447,Test_1447,0.056637194,0.14578454,0.0022111225,0.7953672
1448,Test_1448,0.9158687,0.06926624,0.00019551111,0.01466955
1449,Test_1449,0.003564862,0.42720944,0.567822,0.0014037285
1450,Test_1450,0.9247077,0.058408067,0.000255753,0.01662854
1451,Test_1451,0.026846772,0.37639835,0.0030769424,0.593678
1452,Test_1452,0.2012683,0.2739295,0.006439232,0.518363
1453,Test_1453,6.9859016e-09,2.1471887e-08,0.9999995,4.5911895e-07
1454,Test_1454,0.8990076,0.062074795,0.00016430196,0.038753245
1455,Test_1455,0.48346457,0.38532144,0.015157097,0.11605691
1456,Test_1456,7.912592e-08,1.7515473e-05,0.99997807,4.256962e-06
1457,Test_1457,0.00077587453,0.15921423,0.8398318,0.00017807304
1458,Test_1458,0.02415578,0.1225552,0.0015019784,0.85178703
1459,Test_1459,0.0047399523,0.2893399,0.7042956,0.0016245624
1460,Test_1460,0.00096020475,0.0142302215,0.98473847,7.117007e-05
1461,Test_1461,0.0043865046,0.27648625,0.717672,0.0014552344
1462,Test_1462,0.0006166124,0.1321008,0.8670034,0.00027916115
1463,Test_1463,2.0563408e-05,0.15932293,0.8405933,6.326532e-05
1464,Test_1464,0.003657787,0.23426627,0.7612263,0.00084961957
1465,Test_1465,0.0017901659,0.07041947,0.9273421,0.0004482813
1466,Test_1466,0.6312294,0.3149572,0.025460582,0.028352806
1467,Test_1467,0.89332867,0.06344406,0.00014835523,0.043078892
1468,Test_1468,0.025777837,0.20235594,0.0021463877,0.76971984
1469,Test_1469,0.8939875,0.063629314,0.00011944187,0.042263735
1470,Test_1470,0.006736406,0.16011377,0.0012219494,0.83192796
1471,Test_1471,0.0014932436,0.034981385,0.96336436,0.00016105521
1472,Test_1472,0.010531374,0.457457,0.52918273,0.0028288963
1473,Test_1473,0.9187369,0.061523832,0.00022939994,0.019509867
1474,Test_1474,0.0025454334,0.30032623,0.69604445,0.0010839251
1475,Test_1475,0.0020144847,0.54603505,0.45113415,0.00081629906
1476,Test_1476,0.002093192,0.105823494,0.0007259213,0.89135736
1477,Test_1477,0.0034172346,0.14379981,0.00094096496,0.85184205
1478,Test_1478,0.00035304882,0.011761731,0.9861952,0.0016899869
1479,Test_1479,0.0037940387,0.10843187,0.0007592305,0.88701487
1480,Test_1480,0.001109477,0.09249842,0.90622944,0.00016268581
1481,Test_1481,0.014156102,0.16234842,0.0014955858,0.82199985
1482,Test_1482,0.04569934,0.11989514,0.0024022807,0.83200324
1483,Test_1483,0.90890974,0.06589785,0.00039752788,0.024794828
1484,Test_1484,0.89913493,0.07928858,0.00071726,0.02085924
1485,Test_1485,0.9082877,0.059668433,0.0002245781,0.03181929
1486,Test_1486,3.5845162e-06,1.0778462e-05,0.99995613,2.957906e-05
1487,Test_1487,0.0006572669,0.017003741,0.9822568,8.2172664e-05
1488,Test_1488,0.0026961847,0.044067513,0.95278424,0.00045199876
1489,Test_1489,0.016432188,0.46363732,0.51657534,0.0033551694
1490,Test_1490,0.6660696,0.2873523,0.01785242,0.028725622
1491,Test_1491,0.00052544865,0.17139478,0.8278994,0.00018042159
1492,Test_1492,0.00018869183,0.020134177,0.97738963,0.0022874856
1493,Test_1493,0.9180183,0.0687996,0.0002748766,0.012907227
1494,Test_1494,0.89367014,0.061909877,0.00039308696,0.04402697
1495,Test_1495,0.8761156,0.07866293,0.0005253255,0.04469615
1496,Test_1496,0.008868541,0.08379411,0.0007300306,0.90660733
1497,Test_1497,0.00843892,0.41033024,0.5788425,0.002388336
1498,Test_1498,0.0031120367,0.065797724,0.00057546474,0.93051475
1499,Test_1499,0.0059276437,0.347629,0.64460975,0.0018336112
1500,Test_1500,0.17815118,0.5479842,0.25622356,0.017640993
1501,Test_1501,0.8976975,0.08051929,0.0015512543,0.020231979
1502,Test_1502,0.8960776,0.07361856,0.0005039607,0.029799871
1503,Test_1503,0.9104688,0.06205085,0.00022482261,0.02725553
1504,Test_1504,0.0020234277,0.11140009,0.88630855,0.00026796196
1505,Test_1505,0.002984265,0.24514195,0.75089234,0.0009813878
1506,Test_1506,0.9058345,0.064782664,0.0002171811,0.029165637
1507,Test_1507,0.8957699,0.0623613,0.00019677986,0.041672062
1508,Test_1508,0.023187656,0.32163194,0.65004295,0.005137412
1509,Test_1509,0.00863771,0.25311542,0.0019748216,0.73627204
1510,Test_1510,0.008008014,0.32276222,0.6670098,0.00222002
1511,Test_1511,0.025053544,0.11719185,0.0013224531,0.85643214
1512,Test_1512,0.0012735764,0.25181302,0.74641746,0.0004959704
1513,Test_1513,8.038737e-05,0.025706043,0.9737352,0.00047834901
1514,Test_1514,0.000100981124,0.0053940797,0.994499,5.895974e-06
1515,Test_1515,3.7617785e-06,0.04952434,0.94938046,0.001091409
1516,Test_1516,0.17140193,0.7000224,0.10287381,0.025701866
1517,Test_1517,0.00047738565,0.08263646,0.9168039,8.231605e-05
1518,Test_1518,0.83355093,0.077394426,0.0006269504,0.08842776
1519,Test_1519,0.0028203763,0.11408486,0.00069468445,0.8824001
1520,Test_1520,0.026852487,0.14987533,0.0015497402,0.82172245
1521,Test_1521,0.9067881,0.07271222,0.00032124505,0.02017836
1522,Test_1522,0.0036207815,0.26890928,0.7263485,0.0011214154
1523,Test_1523,0.8629251,0.087192,0.000514421,0.049368463
1524,Test_1524,0.90565366,0.05898787,0.000102434205,0.03525603
1525,Test_1525,0.88314396,0.07291935,0.00023005699,0.04370659
1526,Test_1526,0.84388113,0.10346804,0.00075943425,0.051891416
1527,Test_1527,0.011514955,0.53769374,0.44778177,0.003009491
1528,Test_1528,0.018900132,0.46113247,0.0047207205,0.5152466
1529,Test_1529,4.7138496e-06,0.011214905,0.98802865,0.0007518546
1530,Test_1530,0.9029869,0.06848835,0.00028368644,0.028241143
1531,Test_1531,0.0026436916,0.085820906,0.9112421,0.0002933513
1532,Test_1532,0.91831136,0.060003877,0.00016660184,0.021518083
1533,Test_1533,0.026418883,0.5368383,0.42846534,0.008277466
1534,Test_1534,0.008579388,0.90941405,0.07249378,0.009512805
1535,Test_1535,0.0031490058,0.14360958,0.8524746,0.0007668931
1536,Test_1536,0.21768825,0.59804404,0.15816395,0.026103798
1537,Test_1537,0.010995534,0.16501239,0.0013053006,0.8226868
1538,Test_1538,0.0062823514,0.5066568,0.48518106,0.0018797179
1539,Test_1539,0.009602656,0.48800996,0.49949512,0.0028922788
1540,Test_1540,0.004736533,0.109913506,0.00088524807,0.8844647
1541,Test_1541,0.08016231,0.21702473,0.0027945396,0.70001847
1542,Test_1542,0.2634218,0.6701587,0.038022403,0.028397148
1543,Test_1543,1.9859961e-05,0.0073906505,0.99246615,0.0001232983
1544,Test_1544,0.49761492,0.15431926,0.0037961276,0.3442697
1545,Test_1545,0.0044859373,0.09872112,0.00071323133,0.8960797
1546,Test_1546,0.9233335,0.067060165,0.0002055589,0.009400848
1547,Test_1547,0.8907912,0.06416876,0.000153551,0.044886496
1548,Test_1548,0.8990093,0.07042079,0.0004506597,0.03011927
1549,Test_1549,0.06901478,0.34709677,0.0045964248,0.579292
1550,Test_1550,0.0039775656,0.14100707,0.000976622,0.8540387
1551,Test_1551,0.12876116,0.2987562,0.011184659,0.56129795
1552,Test_1552,0.0075350595,0.074006535,0.0006817179,0.91777664
1553,Test_1553,0.8873428,0.08146811,0.0007725673,0.030416533
1554,Test_1554,0.0038476426,0.4595996,0.53495854,0.0015942013
1555,Test_1555,0.110189565,0.52666503,0.008017352,0.35512802
1556,Test_1556,0.021411348,0.6306621,0.3435917,0.0043348796
1557,Test_1557,0.010337305,0.0919409,0.00077624415,0.89694554
1558,Test_1558,4.8284733e-08,6.468461e-08,0.9999951,4.7315566e-06
1559,Test_1559,0.01108825,0.37225732,0.61372995,0.0029244572
1560,Test_1560,0.91372186,0.05868948,0.00026533255,0.027323307
1561,Test_1561,0.8846334,0.09244901,0.0019494012,0.020968186
1562,Test_1562,0.014990907,0.3932182,0.5882122,0.0035787416
1563,Test_1563,0.003878758,0.29365313,0.70125175,0.0012163843
1564,Test_1564,0.036960676,0.52068853,0.43280613,0.009544672
1565,Test_1565,0.001749264,0.03987344,0.95821553,0.00016173272
1566,Test_1566,0.01798295,0.107163675,0.0011255038,0.87372786
1567,Test_1567,0.0011286282,0.006818599,0.9919836,6.915142e-05
1568,Test_1568,0.0048938594,0.41541946,0.57797295,0.0017137489
1569,Test_1569,0.005462378,0.32758495,0.6651906,0.00176205
1570,Test_1570,0.90080714,0.06566201,0.00023900594,0.033291854
1571,Test_1571,0.0031501797,0.34983516,0.64572805,0.0012865806
1572,Test_1572,0.0009010519,0.17816217,0.8205576,0.0003791293
1573,Test_1573,0.0018819544,0.24257886,0.75422585,0.0013133293
1574,Test_1574,0.7651839,0.18592787,0.0031467627,0.045741443
1575,Test_1575,0.0026033781,0.1190974,0.8771359,0.0011633832
1576,Test_1576,0.874337,0.07619829,0.00026234722,0.049202405
1577,Test_1577,5.249732e-06,5.502839e-07,0.99999416,1.8926196e-08
1578,Test_1578,0.001743992,0.04644337,0.95160234,0.00021028887
1579,Test_1579,0.9120474,0.05832929,0.00015296307,0.02947036
1580,Test_1580,0.88299686,0.07274439,0.00026361563,0.043995116
1581,Test_1581,0.017909283,0.13856085,0.0015537554,0.8419761
1582,Test_1582,0.000609802,0.0023434984,0.9969843,6.245552e-05
1583,Test_1583,0.0010320289,0.0482938,0.94990176,0.00077241886
1584,Test_1584,0.02414446,0.5222048,0.0063400767,0.44731066
1585,Test_1585,0.003456982,0.2729785,0.7218973,0.0016671786
1586,Test_1586,0.0035231896,0.28469443,0.7105804,0.001201961
1587,Test_1587,0.0044116853,0.3845421,0.6094882,0.0015580583
1588,Test_1588,0.92686844,0.055290397,0.00021100284,0.017630111
1589,Test_1589,0.00021538833,0.0053566,0.9848284,0.009599665
1590,Test_1590,0.00024354164,0.07831813,0.9213761,6.2280305e-05
1591,Test_1591,0.9092317,0.07208816,0.00033874705,0.018341376
1592,Test_1592,0.90485114,0.072713844,0.00027726303,0.022157682
1593,Test_1593,0.013218892,0.13499476,0.0012931451,0.8504932
1594,Test_1594,0.8844744,0.067046925,0.00030603644,0.048172653
1595,Test_1595,0.007849069,0.22014555,0.7701187,0.0018867268
1596,Test_1596,0.91732013,0.05604347,0.000113943475,0.026522519
1597,Test_1597,0.0042278394,0.49135664,0.5030315,0.0013840398
1598,Test_1598,0.008484068,0.1186408,0.001126142,0.8717489
1599,Test_1599,0.005002841,0.30999175,0.68332946,0.0016759055
1600,Test_1600,0.921944,0.059577953,0.00024306023,0.018234992
1601,Test_1601,0.0036667339,0.10813998,0.00064853294,0.88754475
1602,Test_1602,0.9159261,0.066056594,0.00024463295,0.017772775
1603,Test_1603,0.00030379655,0.22689226,0.77268654,0.0001173935
1604,Test_1604,0.0010747067,0.018317034,0.98047423,0.00013401096
1605,Test_1605,0.38542664,0.31429145,0.0052942317,0.2949877
1606,Test_1606,0.012839278,0.47394362,0.51023865,0.0029784853
1607,Test_1607,0.01109357,0.12856658,0.0012138856,0.85912585
1608,Test_1608,0.00021669829,0.027168814,0.9719875,0.0006269945
1609,Test_1609,0.0034948837,0.5275517,0.46762452,0.0013289495
1610,Test_1610,0.9077425,0.05812766,0.00012659877,0.034003258
1611,Test_1611,0.011255809,0.10918344,0.0011184075,0.87844235
1612,Test_1612,0.005342029,0.3955923,0.59732056,0.0017451069
1613,Test_1613,0.012757729,0.532767,0.450981,0.0034942743
1614,Test_1614,0.008848633,0.61472785,0.3740507,0.002372843
1615,Test_1615,0.0038407063,0.13234253,0.00095118774,0.8628656
1616,Test_1616,5.489354e-05,0.011381558,0.98776346,0.0008000914
1617,Test_1617,0.0026875027,0.23876962,0.757791,0.00075191626
1618,Test_1618,0.8836367,0.07886877,0.0005914675,0.03690309
1619,Test_1619,0.17670548,0.22646533,0.0038675412,0.5929616
1620,Test_1620,7.586347e-05,0.0015755561,0.997945,0.0004035037
1621,Test_1621,0.06987633,0.521775,0.007097134,0.4012515
1622,Test_1622,0.9012605,0.06826977,0.00020312153,0.030266637
1623,Test_1623,0.08811322,0.35371268,0.00598413,0.55219
1624,Test_1624,0.89721256,0.07841821,0.00030316506,0.024066003
1625,Test_1625,0.016852073,0.42666537,0.5530875,0.0033950398
1626,Test_1626,0.00013356966,0.04947378,0.9503492,4.336235e-05
1627,Test_1627,0.0017801329,0.0379583,0.96007496,0.00018656229
1628,Test_1628,0.0018663541,0.26055545,0.736934,0.0006442193
1629,Test_1629,0.86373496,0.09727454,0.0008819827,0.038108498
1630,Test_1630,0.24053828,0.11565213,0.0032768443,0.6405327
1631,Test_1631,0.0022748257,0.09849296,0.89864177,0.00059044117
1632,Test_1632,0.09304191,0.48628303,0.40829074,0.012384302
1633,Test_1633,0.00052219187,0.022114972,0.9773201,4.270295e-05
1634,Test_1634,0.008689493,0.58503246,0.40372643,0.00255162
1635,Test_1635,0.003025583,0.23697896,0.7591778,0.0008177153
1636,Test_1636,0.0113822855,0.4633167,0.5221167,0.0031843397
1637,Test_1637,0.10847217,0.60072565,0.26969278,0.021109438
1638,Test_1638,0.8918185,0.07328842,0.00016253328,0.034730572
1639,Test_1639,0.38686535,0.24814177,0.0075955107,0.35739738
1640,Test_1640,0.925851,0.06196712,0.00020648923,0.011975364
1641,Test_1641,0.004055781,0.07857184,0.00051239243,0.91686
1642,Test_1642,0.9009003,0.0620187,0.00013479227,0.03694621
1643,Test_1643,0.0073889117,0.34886372,0.6416069,0.0021403444
1644,Test_1644,0.0017616425,0.101732746,0.89618963,0.0003160558
1645,Test_1645,0.00039309426,0.034772784,0.9629319,0.0019022578
1646,Test_1646,0.0010105451,0.0728047,0.92603105,0.00015365696
1647,Test_1647,0.3965387,0.46533424,0.09987561,0.038251497
1648,Test_1648,0.00075190107,0.033228997,0.9659498,6.9298345e-05
1649,Test_1649,2.5286175e-08,7.1183766e-09,0.99999964,3.5917745e-07
1650,Test_1650,0.0016416482,0.20515677,0.79281086,0.00039067844
1651,Test_1651,0.9041518,0.07046322,0.00020758742,0.025177438
1652,Test_1652,0.0065674568,0.37238824,0.6190481,0.001996183
1653,Test_1653,0.00819022,0.4149821,0.57450354,0.0023241413
1654,Test_1654,0.016197482,0.44705454,0.53287655,0.003871391
1655,Test_1655,0.0050495104,0.19446975,0.0013499407,0.79913074
1656,Test_1656,0.0021930286,0.10560879,0.8918609,0.0003372185
1657,Test_1657,0.90082455,0.06912476,0.00041855688,0.029632099
1658,Test_1658,0.0038271155,0.47739616,0.5175639,0.0012128258
1659,Test_1659,2.1691264e-07,2.6104495e-05,0.9998921,8.156438e-05
1660,Test_1660,0.013140495,0.07762268,0.00092202716,0.9083148
1661,Test_1661,0.19804882,0.58357096,0.19528638,0.023093875
1662,Test_1662,0.91164887,0.067785226,0.00023890244,0.020327058
1663,Test_1663,0.0014079369,0.058494113,0.9397412,0.00035677376
1664,Test_1664,0.008593133,0.08354308,0.0007456425,0.9071182
1665,Test_1665,0.0022095107,0.08454785,0.9129883,0.00025433008
1666,Test_1666,0.0027073638,0.4704849,0.5257665,0.0010412673
1667,Test_1667,0.8956661,0.06928307,0.00017295922,0.034877792
1668,Test_1668,0.050288066,0.35171002,0.0043762093,0.59362566
1669,Test_1669,0.0007380152,0.006886853,0.99233127,4.3831224e-05
1670,Test_1670,0.8295265,0.12777403,0.0034208372,0.039278693
1671,Test_1671,0.0014931408,0.3078067,0.6900883,0.00061186746
1672,Test_1672,0.9019345,0.0681118,0.00033175014,0.02962191
1673,Test_1673,0.011983137,0.11525844,0.001190188,0.8715682
1674,Test_1674,0.000802187,0.1027374,0.0005436718,0.8959168
1675,Test_1675,0.9108141,0.06467991,0.00020496579,0.024300931
1676,Test_1676,0.23527607,0.62357426,0.1193529,0.021796834
